0x00091360: aaa  ; call ebx ; 
0x000dc95d: jmp dword [ebp-0x3B7C0007] ; 
0x0016353b: jmp dword [ebp-0x4F0003E0] ; 
0x000197f5: jmp dword [ebp-0x5F] ; 
0x00018823: jmp dword [ebp-0x75] ; 
0x00158552: jmp dword [ebp-0x7D000FFA] ; 
0x0002ecbc: jmp dword [ebp-0x7D] ; 
0x0017087f: jmp dword [ebx+0x00000000] ; 
0x001888ab: jmp dword [ebx+0x00000001] ; 
0x000176a6: jmp dword [ebx+0x00000008] ; 
0x000176b0: jmp dword [ebx+0x0000000C] ; 
0x000176c0: jmp dword [ebx+0x00000010] ; 
0x000176d0: jmp dword [ebx+0x00000014] ; 
0x000176e0: jmp dword [ebx+0x00000018] ; 
0x000176f0: jmp dword [ebx+0x0000001C] ; 
0x00017700: jmp dword [ebx+0x00000020] ; 
0x00017710: jmp dword [ebx+0x00000024] ; 
0x00017720: jmp dword [ebx+0x00000028] ; 
0x00017730: jmp dword [ebx+0x0000002C] ; 
0x0016f8cf: jmp dword [ebx+0x00] ; 
0x00166f4b: jmp dword [ebx+0x01] ; 
0x001a4f93: jmp dword [ebx+0x02] ; 
0x00169e63: jmp dword [ebx+0x03] ; 
0x001581da: jmp dword [ebx+0x06] ; 
0x0016338b: jmp dword [ebx+0x1E] ; 
0x00163ae7: jmp dword [ebx+0x26] ; 
0x00163aff: jmp dword [ebx+0x27] ; 
0x0000abf7: jmp dword [ebx+0x2E] ; 
0x00157ecb: jmp dword [ebx+0x30FFEF72] ; 
0x00158bd3: jmp dword [ebx+0x53FFF146] ; 
0x00158406: jmp dword [ebx+0x78FFF005] ; 
0x0016970b: jmp dword [ebx+eax*4+0x2A040003] ; 
0x0016af9b: jmp dword [ebx+eax*8+0x75840001] ; 
0x00164953: jmp dword [ebx+eax*8] ; 
0x001651b3: jmp dword [ebx+ebp*2+0x4BA40000] ; 
0x001691db: jmp dword [ebx+ebx*2-0x57ABFFFD] ; 
0x00163f37: jmp dword [ebx+ebx*2] ; 
0x0016740a: jmp dword [ebx+ebx] ; 
0x001681a3: jmp dword [ebx+ecx*8] ; 
0x0016a1bb: jmp dword [ebx+ecx+0x04] ; 
0x0016606b: jmp dword [ebx+ecx-0x6B6BFFFF] ; 
0x001685c3: jmp dword [ebx+edi*8+0x02] ; 
0x00168ecb: jmp dword [ebx+edi] ; 
0x0016a8eb: jmp dword [ebx+edx*2+0x04] ; 
0x0016a8e3: jmp dword [ebx+edx*2] ; 
0x00166d63: jmp dword [ebx+edx*4+0x01] ; 
0x0016612b: jmp dword [ebx+edx+0x01] ; 
0x001684db: jmp dword [ebx+esi*8-0x79BBFFFE] ; 
0x00017748: jmp dword [ebx-0x0000003C] ; 
0x00017740: jmp dword [ebx-0x000000F0] ; 
0x0015810b: jmp dword [ebx-0x06001087] ; 
0x00163617: jmp dword [ebx-0x2C0003DE] ; 
0x0016335f: jmp dword [ebx-0x3C0003E5] ; 
0x00151992: jmp dword [ebx-0x40] ; 
0x0010b119: jmp dword [ebx-0x47] ; 
0x00156a5f: jmp dword [ebx-0x4B] ; 
0x0015830a: jmp dword [ebx-0x52000FFD] ; 
0x00002533: jmp dword [ebx] ; 
0x00019353: jmp dword [ecx+0x00000000] ; 
0x001859e2: jmp dword [ecx+0x00000005] ; 
0x0016e3b7: jmp dword [ecx+0x00000008] ; 
0x00055cd0: jmp dword [ecx+0x00] ; 
0x0017dfef: jmp dword [ecx+0x01] ; 
0x00158356: jmp dword [ecx+0x04] ; 
0x00157f33: jmp dword [ecx+0x0EFFEF76] ; 
0x001636c3: jmp dword [ecx+0x21D4FFFC] ; 
0x00001f67: jmp dword [ecx+0x7F] ; 
0x0016a733: jmp dword [ecx+eax*2+0x3E740004] ; 
0x0016abbb: jmp dword [ecx+eax*2-0x4B2BFFFF] ; 
0x001652cb: jmp dword [ecx+eax*4+0x00] ; 
0x0016506b: jmp dword [ecx+eax*4+0x2A020002] ; 
0x001652c3: jmp dword [ecx+eax*4] ; 
0x0018d892: jmp dword [ecx+eax+0x41000000] ; 
0x0016bc77: jmp dword [ecx+eax] ; 
0x00165d7b: jmp dword [ecx+ebp*8-0x60FC0000] ; 
0x00163bef: jmp dword [ecx+ebp+0x29D4FFFC] ; 
0x000a197d: jmp dword [ecx+ebp-0x02] ; 
0x00163beb: jmp dword [ecx+ebp-0x04] ; 
0x00168323: jmp dword [ecx+ebx*8+0x02] ; 
0x0016907b: jmp dword [ecx+ecx*2] ; 
0x00168163: jmp dword [ecx+ecx*8+0x02940002] ; 
0x00167bc3: jmp dword [ecx+edi*2+0x02] ; 
0x001641ab: jmp dword [ecx+edi*2-0x04] ; 
0x00167bbb: jmp dword [ecx+edi*2] ; 
0x00168573: jmp dword [ecx+edi*8+0x02] ; 
0x00166ce3: jmp dword [ecx+edx*4+0x01] ; 
0x0016507b: jmp dword [ecx+edx*4+0x02] ; 
0x00166cf3: jmp dword [ecx+edx*4+0x1A040001] ; 
0x001688e3: jmp dword [ecx+edx-0x26EBFFFD] ; 
0x0016756a: jmp dword [ecx+esi] ; 
0x00164bdf: jmp dword [ecx-0x04] ; 
0x00164bf3: jmp dword [ecx-0x1DDB0004] ; 
0x001582a6: jmp dword [ecx-0x54000FFE] ; 
0x001522e3: jmp dword [ecx-0x69] ; 
0x0004f864: jmp dword [ecx-0x75] ; 
0x000234df: jmp dword [ecx] ; 
0x00173c9b: jmp dword [edi+0x00000000] ; 
0x00178d93: jmp dword [edi+0x00000001] ; 
0x0017bb83: jmp dword [edi+0x00000003] ; 
0x0016cb83: jmp dword [edi+0x00000005] ; 
0x0016c677: jmp dword [edi+0x0000000A] ; 
0x0016fba3: jmp dword [edi+0x00] ; 
0x001a002b: jmp dword [edi+0x01] ; 
0x0017c2bb: jmp dword [edi+0x02] ; 
0x001582f2: jmp dword [edi+0x03] ; 
0x0015823e: jmp dword [edi+0x05] ; 
0x00192c2f: jmp dword [edi+0x07] ; 
0x0018c2aa: jmp dword [edi+0x08] ; 
0x00158c4b: jmp dword [edi+0x09FFF149] ; 
0x00045e77: jmp dword [edi+0x0F] ; 
0x001553f7: jmp dword [edi+0x12] ; 
0x0015811f: jmp dword [edi+0x14FFEF76] ; 
0x00158c2b: jmp dword [edi+0x29FFF149] ; 
0x00158bfb: jmp dword [edi+0x46] ; 
0x00157aab: jmp dword [edi+0x62] ; 
0x00167eeb: jmp dword [edi+0x6D040002] ; 
0x000e8fe7: jmp dword [edi+0x6D] ; 
0x00158ca7: jmp dword [edi+ebp*2-0x0F] ; 
0x00164c8f: jmp dword [edi+ebp*8-0x0FFB0004] ; 
0x0016718a: jmp dword [edi+ebp*8] ; 
0x00167532: jmp dword [edi+ebp+0x02] ; 
0x001655e3: jmp dword [edi+ebx*4] ; 
0x00165c6b: jmp dword [edi+ebx*8+0x00] ; 
0x00163467: jmp dword [edi+ebx+0x1FD4FFFC] ; 
0x0016628b: jmp dword [edi+ebx-0x2FABFFFF] ; 
0x001654bb: jmp dword [edi+ecx*4+0x02F40000] ; 
0x0009275e: jmp dword [edi+ecx] ; 
0x001652ab: jmp dword [edi+edi*2+0x00] ; 
0x00054e90: jmp dword [edi+edi*2] ; 
0x00165f3b: jmp dword [edi+edi*8+0x00] ; 
0x0016983b: jmp dword [edi+edx*4+0x03] ; 
0x00164437: jmp dword [edi+edx*4] ; 
0x00169563: jmp dword [edi+esi*2+0x03] ; 
0x00168e6b: jmp dword [edi+esi+0x03] ; 
0x0016a67b: jmp dword [edi+esi+0x0EE40004] ; 
0x001645db: jmp dword [edi-0x04] ; 
0x00158372: jmp dword [edi-0x4E000FFC] ; 
0x00158c47: jmp dword [edi-0x58000EB7] ; 
0x000458ef: jmp dword [edi-0x75] ; 
0x00154a60: jmp dword [edi] ; 
0x0017c5b7: jmp dword [edx+0x00000000] ; 
0x0017c7f7: jmp dword [edx+0x00000001] ; 
0x0019db7f: jmp dword [edx+0x00000002] ; 
0x001a8dff: jmp dword [edx+0x00000004] ; 
0x0016e377: jmp dword [edx+0x0000000B] ; 
0x001754cb: jmp dword [edx+0x00] ; 
0x0018fdc2: jmp dword [edx+0x01] ; 
0x0016acab: jmp dword [edx+0x02] ; 
0x00168aeb: jmp dword [edx+0x03] ; 
0x0015819e: jmp dword [edx+0x07] ; 
0x000dd89f: jmp dword [edx+0x0F00009F] ; 
0x001644ff: jmp dword [edx+0x12FFFCA4] ; 
0x00163593: jmp dword [edx+0x1F] ; 
0x00163813: jmp dword [edx+0x23] ; 
0x0016359b: jmp dword [edx+0x3FFFFC1F] ; 
0x0016381b: jmp dword [edx+0x3FFFFC23] ; 
0x00163d0b: jmp dword [edx+0x57] ; 
0x0016485b: jmp dword [edx+eax*8] ; 
0x00173c1f: jmp dword [edx+eax] ; 
0x0016ad8b: jmp dword [edx+ebp*2] ; 
0x00168c03: jmp dword [edx+ebp+0x23540003] ; 
0x001691c3: jmp dword [edx+ebx*2] ; 
0x00169873: jmp dword [edx+ebx*4+0x6BA40003] ; 
0x00165c0b: jmp dword [edx+ebx*8+0x00] ; 
0x00166c3b: jmp dword [edx+ecx*4+0x03D40001] ; 
0x0016adab: jmp dword [edx+ecx*4-0x073BFFFD] ; 
0x0016817b: jmp dword [edx+ecx*8+0x02] ; 
0x00165ecb: jmp dword [edx+edi*8+0x00] ; 
0x001685a3: jmp dword [edx+edi*8-0x656BFFFE] ; 
0x00164277: jmp dword [edx+edx*4-0x04] ; 
0x00164263: jmp dword [edx+edx*4] ; 
0x001636d3: jmp dword [edx-0x04] ; 
0x00164803: jmp dword [edx-0x0D00033F] ; 
0x00164647: jmp dword [edx-0x0D00034D] ; 
0x00164bfb: jmp dword [edx-0x1EA50004] ; 
0x00164987: jmp dword [edx-0x3D] ; 
0x001645ff: jmp dword [edx-0x5A] ; 
0x00164507: jmp dword [edx-0x5B] ; 
0x0016420b: jmp dword [edx-0x6D] ; 
0x00152330: jmp dword [edx-0x71] ; 
0x0015444f: jmp dword [edx-0x78] ; 
0x000422cd: jmp dword [edx] ; 
0x0017876b: jmp dword [esi+0x00000000] ; 
0x0018f45a: jmp dword [esi+0x00000006] ; 
0x0015918d: jmp dword [esi+0x00] ; 
0x0018b8d2: jmp dword [esi+0x01] ; 
0x0016b813: jmp dword [esi+0x02] ; 
0x00044ea1: jmp dword [esi+0x0F] ; 
0x00163ad7: jmp dword [esi+0x26] ; 
0x00029df8: jmp dword [esi+0x39] ; 
0x00156d8a: jmp dword [esi+0x3EFFF200] ; 
0x00169e93: jmp dword [esi+0x5B040003] ; 
0x00169043: jmp dword [esi+eax*2+0x64C40003] ; 
0x00168773: jmp dword [esi+eax+0x03] ; 
0x00169a1b: jmp dword [esi+ebp*4] ; 
0x001668d2: jmp dword [esi+ebx*2+0x01] ; 
0x00164ab3: jmp dword [esi+ebx*8-0x20AB0004] ; 
0x00163447: jmp dword [esi+ebx] ; 
0x0016543b: jmp dword [esi+ecx*4+0x00] ; 
0x0016888b: jmp dword [esi+ecx-0x324BFFFD] ; 
0x00165ad3: jmp dword [esi+edi*4] ; 
0x00168623: jmp dword [esi+edi*8+0x02] ; 
0x0016767a: jmp dword [esi+edi] ; 
0x0016a963: jmp dword [esi+edx*2+0x7E040004] ; 
0x00163d77: jmp dword [esi+edx*2-0x04] ; 
0x00163d63: jmp dword [esi+edx*2] ; 
0x00166a4a: jmp dword [esi+esi*2-0x381BFFFF] ; 
0x0015582f: jmp dword [esi-0x01] ; 
0x00164d63: jmp dword [esi-0x0900030F] ; 
0x00164623: jmp dword [esi-0x0900035A] ; 
0x000c049a: jmp dword [esi-0x09] ; 
0x00164c67: jmp dword [esi-0x10] ; 
0x0016334f: jmp dword [esi-0x390003E5] ; 
0x001648a3: jmp dword [esi-0x3F] ; 
0x001591bd: jmp dword [esi-0x410068FF] ; 
0x001647df: jmp dword [esi-0x4C] ; 
0x001646e7: jmp dword [esi-0x4D] ; 
0x001649ab: jmp dword [esi-0x4F00033D] ; 
0x0016476b: jmp dword [esi-0x6F00034B] ; 
0x0016452b: jmp dword [esi-0x6F00035B] ; 
0x00017745: jmp dword [esi-0x70] ; 
0x000025d1: jmp dword [esi-0x74A6AAF1] ; 
0x000443f0: jmp dword [esi-0x77] ; 
0x000486d8: jmp dword [esi-0x7B] ; 
0x000277dc: jmp dword [esi-0x7D] ; 
0x00108103: jmp dword [esi-0x7F] ; 
0x00072569: jmp dword [esi] ; 
0x00168b2b: jmp dword [esp+0x03] ; 
0x00168b3b: jmp dword [esp+0x0B040003] ; 
0x001650fb: jmp dword [esp+0x38F40000] ; 
0x00167cc3: jmp dword [esp+eax*4-0x622BFFFE] ; 
0x0016971b: jmp dword [esp+eax*4] ; 
0x00168053: jmp dword [esp+eax*8+0x02] ; 
0x0016a123: jmp dword [esp+eax+0x04] ; 
0x0016731a: jmp dword [esp+eax-0x2B9BFFFE] ; 
0x00165dc3: jmp dword [esp+ebp*8+0x00] ; 
0x00167172: jmp dword [esp+ebp*8] ; 
0x00168c63: jmp dword [esp+ebp] ; 
0x00166eab: jmp dword [esp+ebx*4+0x47740001] ; 
0x0016622b: jmp dword [esp+ebx-0x34FBFFFF] ; 
0x001666b2: jmp dword [esp+ecx*2+0x41D40001] ; 
0x00167d43: jmp dword [esp+ecx*4] ; 
0x0016a1c3: jmp dword [esp+ecx+0x04] ; 
0x0018feb2: jmp dword [esp+ecx] ; 
0x00166582: jmp dword [esp+edi+0x25A40001] ; 
0x0016a8fb: jmp dword [esp+edx*2+0x04] ; 
0x00165553: jmp dword [esp+edx*4+0x00] ; 
0x00164073: jmp dword [esp+esi*2+0x7554FFFC] ; 
0x00163ffb: jmp dword [esp+esi*2-0x04] ; 
0x00163fe7: jmp dword [esp+esi*2] ; 
0x0016630b: jmp dword [esp] ; 
0x00166b60: jmp dword [fs:eax-0x7D] ; 
0x00029cf2: jmp eax ; 
0x00022c6e: jmp ebp ; 
0x000559e1: jmp ebx ; 
0x00019234: jmp ecx ; 
0x00009517: jmp edi ; 
0x00001a6f: jmp edx ; 
0x00073691: jmp esi ; 
0x00002aa9: jmp esp ; 
0x00152596: jmp word [0x3B8AFD6B] ; 
0x000fe6be: jmp word [esi-0x70] ; 
0x001674c1: lahf  ; jmp dword [eax+ebp-0x5F7BFFFE] ; 
0x00036fb1: lahf  ; ret  ; 
0x00047755: lahf  ; retn 0x7CD9 ; 
0x00151b25: lahf  ; retn 0x871E ; 
0x00053b83: lahf  ; retn 0xB60F ; 
0x00053008: lahf  ; retn 0xD129 ; 
0x00052e98: lahf  ; retn 0xD329 ; 
0x000e3170: lahf  ; retn 0xE883 ; 
0x00090798: lahf  ; retn 0xEA81 ; 
0x000660e3: lds ebp,  [ecx] ; retn 0x7D8D ; 
0x0011e093: lds ecx,  [ebp-0x7CFFD98C] ; ret  ; 
0x000abdd2: lds ecx,  [ebx-0x0000D775] ; jmp dword [ebp-0x75] ; 
0x00068029: lds ecx,  [ebx-0x14D7DBBC] ; ret  ; 
0x0017c80d: lds ecx,  [edx] ; ret  ; 
0x000e2c77: lds edi,  [eax+0x000000C0] ; call dword [0x00000010] ; 
0x0005c3c5: lds edi, ebx ; jmp dword [esi-0x70] ; 
0x00052d3c: lds edi, edi ; call dword [eax-0x055F7A3A] ; 
0x0005c6dd: lds edi, edx ; call dword [eax+0x56] ; 
0x000e4f66: lds edi, edx ; call dword [eax+0x6A] ; 
0x000fde0e: lds edi, edx ; call dword [eax-0x18] ; 
0x000fc865: lds edi, edx ; call dword [eax-0x73] ; 
0x000e49d6: lds edi, edx ; call dword [edx+0x50] ; 
0x0002c1a3: lds edi, esi ; jmp dword [esi-0x70] ; 
0x00152f69: lds esi,  [eax+ebx*8] ; ret  ; 
0x0018f7ed: lds esi, ebx ; jmp dword [eax+eax] ; 
0x0018f79d: lds esi, ebx ; jmp dword [eax] ; 
0x000e8831: lds esi, ebx ; jmp dword [esi-0x70] ; 
0x0018f781: lds esi, ebx ; jmp dword [esi] ; 
0x0018f949: lds esi, ebx ; jmp esi ; 
0x00168841: lds esi, edi ; jmp dword [eax+0x4400030C] ; 
0x001672b9: lds esi, edx ; jmp dword [eax] ; 
0x0011ee17: lds esi, esi ; call dword [eax-0x18] ; 
0x000f5c1a: lds esp, edi ; ret  ; 
0x00023fab: lea eax, dword [eax+0x000010C0] ; ret  ; 
0x000b1c57: lea eax, dword [eax+eax-0x01] ; ret  ; 
0x0008fcb3: lea eax, dword [eax+ecx+0x10] ; ret  ; 
0x0008fcc3: lea eax, dword [eax+ecx+0x20] ; ret  ; 
0x0008fcd3: lea eax, dword [eax+ecx+0x30] ; ret  ; 
0x000900d3: lea eax, dword [eax+edx+0x10] ; ret  ; 
0x000900e3: lea eax, dword [eax+edx+0x20] ; ret  ; 
0x000900b3: lea eax, dword [eax+edx-0x10] ; ret  ; 
0x0001879a: lea eax, dword [eax-0x00053290] ; ret  ; 
0x000187ba: lea eax, dword [eax-0x00053298] ; ret  ; 
0x00141060: lea eax, dword [ecx+0x01] ; ret  ; 
0x00141070: lea eax, dword [ecx+0x02] ; ret  ; 
0x00141080: lea eax, dword [ecx+0x03] ; ret  ; 
0x00141008: lea eax, dword [ecx+0x04] ; ret  ; 
0x00141090: lea eax, dword [ecx+0x05] ; ret  ; 
0x001410a0: lea eax, dword [ecx+0x06] ; ret  ; 
0x001410b0: lea eax, dword [ecx+0x07] ; ret  ; 
0x00141032: lea eax, dword [ecx+0x08] ; ret  ; 
0x001410c0: lea eax, dword [ecx+0x09] ; ret  ; 
0x001410d0: lea eax, dword [ecx+0x0A] ; ret  ; 
0x001410e0: lea eax, dword [ecx+0x0B] ; ret  ; 
0x0014105b: lea eax, dword [ecx+0x0C] ; ret  ; 
0x001410f0: lea eax, dword [ecx+0x0D] ; ret  ; 
0x00141100: lea eax, dword [ecx+0x0E] ; ret  ; 
0x00141110: lea eax, dword [ecx+0x0F] ; ret  ; 
0x0008fcf9: lea eax, dword [ecx+eax+0x10] ; ret  ; 
0x0008fd0a: lea eax, dword [ecx+eax+0x20] ; ret  ; 
0x0008fd1a: lea eax, dword [ecx+eax+0x30] ; ret  ; 
0x0016d947: lea eax, dword [ecx] ; ret  ; 
0x0010fe86: lea eax, dword [edi+edi*8-0x01] ; jmp dword [ebp-0x75] ; 
0x00084046: lea eax, dword [edx+0x01] ; ret  ; 
0x0008405c: lea eax, dword [edx+0x02] ; ret  ; 
0x00084064: lea eax, dword [edx+0x03] ; ret  ; 
0x0008407a: lea eax, dword [edx+0x04] ; ret  ; 
0x0008408c: lea eax, dword [edx+0x05] ; ret  ; 
0x0008409a: lea eax, dword [edx+0x06] ; ret  ; 
0x000840a8: lea eax, dword [edx+0x07] ; ret  ; 
0x000840be: lea eax, dword [edx+0x08] ; ret  ; 
0x000840e0: lea eax, dword [edx+0x09] ; ret  ; 
0x000840fe: lea eax, dword [edx+0x0A] ; ret  ; 
0x0008411e: lea eax, dword [edx+0x0B] ; ret  ; 
0x00084142: lea eax, dword [edx+0x0C] ; ret  ; 
0x00084162: lea eax, dword [edx+0x0D] ; ret  ; 
0x00084182: lea eax, dword [edx+0x0E] ; ret  ; 
0x00084198: lea eax, dword [edx+0x0F] ; ret  ; 
0x00101fbb: lea eax, dword [edx+eax+0x08] ; ret  ; 
0x000900aa: lea eax, dword [edx+eax+0x30] ; ret  ; 
0x0003f0e8: lea eax, dword [edx-0x000565EB] ; ret  ; 
0x00090a80: lea eax, dword [edx-0x0006F6F0] ; ret  ; 
0x00090e00: lea eax, dword [edx-0x0006F9B0] ; ret  ; 
0x00090a20: lea eax, dword [edx-0x0006FB90] ; ret  ; 
0x000756a0: lea eax, dword [edx-0x00070880] ; ret  ; 
0x00079196: lea eax, dword [edx-0x00070BA0] ; ret  ; 
0x0007e166: lea eax, dword [edx-0x00071340] ; ret  ; 
0x00076a16: lea eax, dword [edx-0x000718B0] ; ret  ; 
0x000757d2: lea eax, dword [edx-0x00071EE0] ; ret  ; 
0x00074d12: lea eax, dword [edx-0x000722C0] ; ret  ; 
0x000755b2: lea eax, dword [edx-0x000725E0] ; ret  ; 
0x000910ef: lea eax, dword [edx-0x00074030] ; ret  ; 
0x00075d60: lea eax, dword [edx-0x00074160] ; ret  ; 
0x000759c0: lea eax, dword [edx-0x000742A0] ; ret  ; 
0x00075090: lea eax, dword [edx-0x00074410] ; ret  ; 
0x0007758b: lea eax, dword [edx-0x00074990] ; ret  ; 
0x000774eb: lea eax, dword [edx-0x000749C0] ; ret  ; 
0x0007753b: lea eax, dword [edx-0x00074E90] ; ret  ; 
0x0007749b: lea eax, dword [edx-0x00074EC0] ; ret  ; 
0x00076bff: lea eax, dword [edx-0x00075A50] ; ret  ; 
0x0007573b: lea eax, dword [edx-0x00075D90] ; ret  ; 
0x00074f1b: lea eax, dword [edx-0x00076020] ; ret  ; 
0x0007714d: lea eax, dword [edx-0x0007F010] ; ret  ; 
0x00076f3d: lea eax, dword [edx-0x000822E0] ; ret  ; 
0x000f4ced: lea eax, dword [edx-0x000822F0] ; ret  ; 
0x000770ad: lea eax, dword [edx-0x000832D0] ; ret  ; 
0x000f4d4d: lea eax, dword [edx-0x000832E0] ; ret  ; 
0x0007765d: lea eax, dword [edx-0x000842B0] ; ret  ; 
0x000f4c8d: lea eax, dword [edx-0x000842C0] ; ret  ; 
0x000771e2: lea eax, dword [edx-0x0008BF90] ; ret  ; 
0x00076ff2: lea eax, dword [edx-0x0008C510] ; ret  ; 
0x000f4d92: lea eax, dword [edx-0x0008C520] ; ret  ; 
0x00090b40: lea eax, dword [edx-0x00111BF0] ; ret  ; 
0x00090a50: lea eax, dword [edx-0x00112920] ; ret  ; 
0x000791a4: lea eax, dword [edx-0x00122120] ; ret  ; 
0x0007e16d: lea eax, dword [edx-0x001221F0] ; ret  ; 
0x0007e174: lea eax, dword [edx-0x00122590] ; ret  ; 
0x00076a24: lea eax, dword [edx-0x001228E0] ; ret  ; 
0x000756eb: lea eax, dword [edx-0x001261D0] ; ret  ; 
0x00074b1b: lea eax, dword [edx-0x001284D0] ; ret  ; 
0x000773ab: lea eax, dword [edx-0x0012DE60] ; ret  ; 
0x000772cb: lea eax, dword [edx-0x0012F6D0] ; ret  ; 
0x0007578b: lea eax, dword [edx-0x00132240] ; ret  ; 
0x00074fcb: lea eax, dword [edx-0x00133A90] ; ret  ; 
0x0007919d: lea eax, dword [edx-0x00138E50] ; ret  ; 
0x00076a1d: lea eax, dword [edx-0x0013B5D0] ; ret  ; 
0x001582a0: lea eax, dword [edx] ; call dword [edi-0x5E000FFE] ; 
0x00084034: lea eax, dword [edx] ; ret  ; 
0x0002340c: lea eax, dword [esi+edi*8-0x01] ; call dword [eax-0x01] ; 
0x00165d11: lea ebp, ebp ; jmp eax ; 
0x0016e5e5: lea ebp, ebx ; call dword [0x41000000+edx] ; 
0x0017e399: lea ebp, edi ; call dword [eax+0x00] ; 
0x0017e33d: lea ebp, edi ; call dword [eax+eax+0x00] ; 
0x0017e365: lea ebp, edi ; jmp dword [edx] ; 
0x000f420e: lea ebx, dword [0x00000002+ebx*8] ; call dword [0x00000010] ; 
0x000e5880: lea ebx, dword [edi-0x00054A33] ; call dword [0x00000010] ; 
0x000f4507: lea ebx, dword [edx+eax*4] ; call dword [edi+0x00002920] ; 
0x000d4f5d: lea ebx, dword [esp+0x0C] ; call dword [0x00000010] ; 
0x00074ffe: lea ecx, dword [edx+ecx*8+0x0B] ; jmp ecx ; 
0x000444ae: lea edi, dword [ebx+edi*8-0x01] ; call dword [eax+0x50] ; 
0x00043412: lea edi, dword [ebx+edi*8-0x01] ; call dword [eax+0x57] ; 
0x0004457b: lea edi, dword [ebx+edi*8-0x01] ; call dword [ecx+0x51] ; 
0x000445a7: lea edi, dword [ebx+edi*8-0x01] ; call dword [edx+0x52] ; 
0x0011d379: lea edi, dword [edi+0x00000000] ; call ecx ; 
0x00018399: lea edi, dword [edi+0x00000000] ; rep ret  ; 
0x001020e5: lea edi, dword [edi+edi*8-0x01] ; jmp dword [ebp-0x7D] ; 
0x0016afd1: lea edi, ebp ; call dword [eax+0x740001F7] ; 
0x0016aa21: lea edi, ebx ; jmp dword [0x8EC40004+ebx*2] ; 
0x001101f6: lea edi, edx ; call dword [eax+0x55] ; 
0x000ac3dc: lea edi, esp ; call dword [eax+0x53565755] ; 
0x00055602: lea esi, dword [ebx+edi*8-0x01] ; jmp dword [0x00008000] ; 
0x0006174f: lea esi, dword [ecx-0x05] ; jmp dword [esi-0x70] ; 
0x00002f82: lea esi, dword [edi] ; retn 0x793B ; 
0x00062c12: lea esi, dword [esi+0x00000000] ; rep ret  ; 
0x00101d7c: lea esi, dword [esi+0x00] ; rep ret  ; 
0x0013e35c: lea esi, dword [esi+0x00] ; ret  ; 
0x00158899: lea esi, eax ; jmp dword [eax+0x40FFF08B] ; 
0x001587d5: lea esi, eax ; jmp dword [eax+0x48FFF08E] ; 
0x0019bfe1: lea esi, ebp ; call dword [eax+eax+0x00] ; 
0x00194071: lea esi, esp ; jmp dword [ebp+0x00] ; 
0x00167899: lea esi, esp ; jmp esp ; 
0x00106b69: leave  ; call edi ; 
0x0002bd87: leave  ; ret  ; 
0x000816b8: les eax,  [0x5B5F0000] ; ret  ; 
0x0002cfc0: les eax,  [eax+eax+0x5E5B0000] ; ret  ; 
0x000f25f2: les eax,  [ebp+0x390B74D2] ; retn 0x0F7E ; 
0x0013944a: les eax,  [ebx+ebx*2] ; ret  ; 
0x000796bc: les eax,  [ecx+ecx*4] ; ret  ; 
0x001921bc: les eax,  [ecx-0x0C] ; jmp dword [eax+eax] ; 
0x000d5068: les ebp,  [eax+0x5B] ; ret  ; 
0x001665c8: les ebp,  [eax+esi*8] ; jmp dword [eax-0x2BFFFEBC] ; 
0x0011879e: les ebp,  [ecx+ecx*4] ; retn 0xD889 ; 
0x0007c5b1: les ebp,  [ecx] ; ret  ; 
0x0016f079: les ebp, ebx ; call dword [0x00000000] ; 
0x0016f051: les ebp, ebx ; call dword [eax] ; 
0x0016f08d: les ebp, ebx ; call dword [ecx] ; 
0x0016f065: les ebp, ebx ; jmp dword [ebx] ; 
0x0016b1e9: les ebp, edx ; jmp dword [eax+0x00000000] ; 
0x00166b38: les ebp, esp ; call dword [eax-0x7F] ; 
0x000abc5c: les ebx,  [eax+0x5B000000] ; ret  ; 
0x0011336a: les ebx,  [eax+0x5F000000] ; ret  ; 
0x00157d48: les ebx,  [eax-0x11] ; call dword [ebp+0x58] ; 
0x000acc45: les ebx,  [eax] ; ret  ; 
0x0011cef2: les ebx,  [ebx+esi*8] ; ret  ; 
0x001682e8: les ebx,  [edi+esi*8] ; call dword [eax-0x2C] ; 
0x00166538: les ebx,  [edi] ; call esp ; 
0x000c1df4: les ecx,  [0x89C674C0+eax*4] ; ret  ; 
0x0001aec4: les ecx,  [0xE67B4081+ecx*4] ; call dword [eax-0x73] ; 
0x0002e499: les ecx,  [0xEC2F3081+ecx*4] ; call dword [eax-0x77] ; 
0x000a0c9a: les ecx,  [eax+0x5B] ; ret  ; 
0x00173e8c: les ecx,  [eax+eax-0x12F6B000] ; jmp dword [esi] ; 
0x0019251c: les ecx,  [eax-0x0C] ; jmp dword [esi] ; 
0x0002b3e6: les ecx,  [eax] ; ret  ; 
0x00064fbe: les ecx,  [ebp-0x0523A37D] ; call dword [eax-0x73] ; 
0x00183f8c: les ecx,  [ebp-0x417FFFFF] ; call eax ; 
0x00167e08: les ecx,  [ebx-0x0A] ; jmp dword [eax-0x60] ; 
0x0009e73d: les ecx,  [ecx+ebp] ; ret  ; 
0x000fc41a: les ecx,  [ecx+ebp] ; retn 0xC283 ; 
0x00079705: les ecx,  [ecx+ebp] ; retn 0xE801 ; 
0x00169510: les ecx,  [ecx+edi*8] ; jmp dword [ebp+esi*2+0x03] ; 
